date, time, scenario, factor, error, table, query, run, total_runs, time_original, time_distorted, tuple_amount_original, tuple_amount_distorted, tuple_amount_intersection, recall, precision
2025_09_26,05_37_50,deep_integrity,1,10,orders,Q13,37,50,6221.56,6775.31,42,47,1,0.023809524,0.021276596
2025_09_26,05_38_11,deep_integrity,1,10,orders,Q18,37,50,9306.78,9904.24,917,830,829,0.904034896,0.998795181
2025_09_26,05_38_39,deep_integrity,1,10,orders,Q21,37,50,12308.19,12844.27,420,420,71,0.169047619,0.169047619
2025_09_26,05_38_42,deep_integrity,1,10,orders,Q22,37,50,536.46,553.35,7,7,7,1,1
2025_09_26,05_42_40,deep_integrity,1,10,supplier,Q2,37,50,440.47,472.18,465,465,465,1,1
2025_09_26,05_42_48,deep_integrity,1,10,supplier,Q5,37,50,2428.55,2381.24,5,5,5,1,1
2025_09_26,05_42_55,deep_integrity,1,10,supplier,Q7,37,50,2438.68,2654.04,4,4,4,1,1
2025_09_26,05_43_05,deep_integrity,1,10,supplier,Q8,37,50,7255.05,705.35,2,2,2,1,1
2025_09_26,05_43_19,deep_integrity,1,10,supplier,Q9,37,50,5615.44,5755.18,175,175,175,1,1
2025_09_26,05_43_22,deep_integrity,1,10,supplier,Q11,37,50,357.18,392.96,699,699,699,1,1
2025_09_26,05_43_54,deep_integrity,1,10,supplier,Q15,37,50,15015.38,14254.63,1,1,1,1,1
2025_09_26,05_43_58,deep_integrity,1,10,supplier,Q20,37,50,1137.78,1062.05,185,186,185,1,0.994623656
2025_09_26,05_44_25,deep_integrity,1,10,supplier,Q21,37,50,12357.54,12287.82,415,415,415,1,1
2025_09_26,05_48_25,deep_integrity,1,10,part,Q2,37,50,560.07,604.34,485,485,485,1,1
2025_09_26,05_48_36,deep_integrity,1,10,part,Q8,37,50,7330.62,842.91,2,2,2,1,1
2025_09_26,05_48_48,deep_integrity,1,10,part,Q9,37,50,4600.25,4890.52,175,175,0,0,0
2025_09_26,05_49_18,deep_integrity,1,10,part,Q14,37,50,7307.07,21276.63,1,1,1,1,1
2025_09_26,05_49_23,deep_integrity,1,10,part,Q16,37,50,1109.71,1075.72,18167,18167,18167,1,1
2025_09_26,05_49_27,deep_integrity,1,10,part,Q17,37,50,688.69,858.28,1,1,0,0,0
2025_09_26,05_49_30,deep_integrity,1,10,part,Q19,37,50,416.66,470.2,1,1,1,1,1
2025_09_26,05_49_34,deep_integrity,1,10,part,Q20,37,50,615.45,662.11,185,179,179,0.967567568,1
2025_09_26,05_50_29,deep_integrity,1,10,customer,Q3,38,50,3378.37,3411.51,11601,11601,11601,1,1
2025_09_26,05_50_35,deep_integrity,1,10,customer,Q5,38,50,2011.24,2103.11,5,5,5,1,1
2025_09_26,05_50_40,deep_integrity,1,10,customer,Q7,38,50,1117.79,1321.36,0,0,0,X,0
2025_09_26,05_50_52,deep_integrity,1,10,customer,Q8,38,50,6513.24,4038.48,2,2,2,1,1
2025_09_26,05_51_07,deep_integrity,1,10,customer,Q10,38,50,3728.48,7844.66,37948,38491,35797,0.943317171,0.930009613
2025_09_26,05_51_21,deep_integrity,1,10,customer,Q13,38,50,6037.6,6217.55,42,42,3,0.071428571,0.071428571
2025_09_26,05_51_46,deep_integrity,1,10,customer,Q18,38,50,9269.25,13721.39,697,697,674,0.967001435,0.967001435
2025_09_26,05_51_50,deep_integrity,1,10,customer,Q22,38,50,529.34,707.12,7,7,0,0,0
2025_09_26,05_57_18,deep_integrity,1,10,orders,Q3,38,50,3600.52,4963.58,11668,12185,10858,0.930579362,0.891095609
2025_09_26,05_57_25,deep_integrity,1,10,orders,Q4,38,50,2199.01,2638.44,5,5,0,0,0
2025_09_26,05_57_32,deep_integrity,1,10,orders,Q5,38,50,2205.93,2398.08,5,5,5,1,1
2025_09_26,05_57_39,deep_integrity,1,10,orders,Q7,38,50,2274.83,2371.31,4,4,4,1,1
2025_09_26,05_57_48,deep_integrity,1,10,orders,Q8,38,50,6454.5,632.31,2,2,2,1,1
2025_09_26,05_57_58,deep_integrity,1,10,orders,Q9,38,50,3476.99,4526.22,175,175,175,1,1
2025_09_26,05_58_09,deep_integrity,1,10,orders,Q10,38,50,3790.42,4022.65,37302,37302,37302,1,1
2025_09_26,05_58_28,deep_integrity,1,10,orders,Q12,38,50,8152.41,8813.01,2,2,2,1,1
2025_09_26,05_58_43,deep_integrity,1,10,orders,Q13,38,50,6227.58,6692.11,42,47,1,0.023809524,0.021276596
2025_09_26,05_59_05,deep_integrity,1,10,orders,Q18,38,50,9185.88,10168.65,697,640,640,0.918220947,1
2025_09_26,05_59_33,deep_integrity,1,10,orders,Q21,38,50,12074.59,13665.2,411,411,73,0.177615572,0.177615572
2025_09_26,05_59_36,deep_integrity,1,10,orders,Q22,38,50,559.98,562.15,7,7,7,1,1
2025_09_26,06_03_37,deep_integrity,1,10,supplier,Q2,38,50,486.54,445.57,455,455,455,1,1
2025_09_26,06_03_44,deep_integrity,1,10,supplier,Q5,38,50,2605.35,2382.34,5,5,5,1,1
2025_09_26,06_03_49,deep_integrity,1,10,supplier,Q7,38,50,1095.73,1186.99,0,0,0,X,0
2025_09_26,06_03_58,deep_integrity,1,10,supplier,Q8,38,50,6367.5,706.74,2,2,2,1,1
2025_09_26,06_04_09,deep_integrity,1,10,supplier,Q9,38,50,3402.85,5124.34,175,175,175,1,1
2025_09_26,06_04_12,deep_integrity,1,10,supplier,Q11,38,50,275.05,311.49,753,753,753,1,1
2025_09_26,06_04_44,deep_integrity,1,10,supplier,Q15,38,50,15054.02,14442.8,1,1,1,1,1
2025_09_26,06_04_48,deep_integrity,1,10,supplier,Q20,38,50,655.55,1024.12,199,200,199,1,0.995
2025_09_26,06_05_15,deep_integrity,1,10,supplier,Q21,38,50,12286.18,12729.03,393,393,393,1,1
2025_09_26,06_09_15,deep_integrity,1,10,part,Q2,38,50,553.59,480.82,423,423,423,1,1
2025_09_26,06_09_26,deep_integrity,1,10,part,Q8,38,50,7463.24,899.2,2,2,2,1,1
2025_09_26,06_09_37,deep_integrity,1,10,part,Q9,38,50,3846.94,5049.12,175,175,0,0,0
2025_09_26,06_10_09,deep_integrity,1,10,part,Q14,38,50,7283.58,22822.75,1,1,1,1,1
2025_09_26,06_10_14,deep_integrity,1,10,part,Q16,38,50,906.23,1105.7,18256,18256,18256,1,1
2025_09_26,06_10_17,deep_integrity,1,10,part,Q17,38,50,703.09,851.83,1,1,0,0,0
2025_09_26,06_10_21,deep_integrity,1,10,part,Q19,38,50,434.37,501.94,1,1,1,1,1
2025_09_26,06_10_24,deep_integrity,1,10,part,Q20,38,50,680.87,700.99,158,154,154,0.974683544,1
2025_09_26,06_11_21,deep_integrity,1,10,customer,Q3,39,50,3149.43,4275.41,11349,11349,11349,1,1
2025_09_26,06_11_28,deep_integrity,1,10,customer,Q5,39,50,2493.32,2320,5,5,5,1,1
2025_09_26,06_11_35,deep_integrity,1,10,customer,Q7,39,50,2923.98,2170.01,4,4,4,1,1
2025_09_26,06_11_48,deep_integrity,1,10,customer,Q8,39,50,6593.13,4061.94,2,2,2,1,1
2025_09_26,06_12_02,deep_integrity,1,10,customer,Q10,39,50,3613.93,7659.29,37293,37819,35171,0.943099241,0.929982284
2025_09_26,06_12_17,deep_integrity,1,10,customer,Q13,39,50,6059.03,6381.6,42,42,3,0.071428571,0.071428571
2025_09_26,06_12_42,deep_integrity,1,10,customer,Q18,39,50,9205.39,13395.39,917,917,864,0.942202835,0.942202835
2025_09_26,06_12_45,deep_integrity,1,10,customer,Q22,39,50,513.68,651.85,7,7,0,0,0
2025_09_26,06_18_09,deep_integrity,1,10,orders,Q3,39,50,3188.29,5063,11506,12083,10633,0.924126543,0.87999669
2025_09_26,06_18_16,deep_integrity,1,10,orders,Q4,39,50,2108.36,2467.59,5,5,0,0,0
2025_09_26,06_18_23,deep_integrity,1,10,orders,Q5,39,50,1979.31,2240.19,5,5,5,1,1
2025_09_26,06_18_30,deep_integrity,1,10,orders,Q7,39,50,1995.94,2484.2,4,4,4,1,1
2025_09_26,06_18_39,deep_integrity,1,10,orders,Q8,39,50,6439.33,718.68,2,2,2,1,1
2025_09_26,06_18_51,deep_integrity,1,10,orders,Q9,39,50,5345.69,4838.18,175,175,175,1,1
2025_09_26,06_19_02,deep_integrity,1,10,orders,Q10,39,50,3757.98,4164.22,38076,38076,38076,1,1
2025_09_26,06_19_21,deep_integrity,1,10,orders,Q12,39,50,8301.8,8788.21,2,2,2,1,1
2025_09_26,06_19_36,deep_integrity,1,10,orders,Q13,39,50,6130.19,6790.62,42,48,1,0.023809524,0.020833333
2025_09_26,06_19_58,deep_integrity,1,10,orders,Q18,39,50,9281.17,10315.73,697,617,616,0.883787661,0.998379254
2025_09_26,06_20_28,deep_integrity,1,10,orders,Q21,39,50,12348.25,14543.54,411,411,73,0.177615572,0.177615572
2025_09_26,06_20_31,deep_integrity,1,10,orders,Q22,39,50,550.7,545.56,7,7,7,1,1
2025_09_26,06_24_30,deep_integrity,1,10,supplier,Q2,39,50,586.66,479.01,466,466,466,1,1
2025_09_26,06_24_38,deep_integrity,1,10,supplier,Q5,39,50,2599.94,2481.76,5,5,5,1,1
2025_09_26,06_24_45,deep_integrity,1,10,supplier,Q7,39,50,2271.65,2281.56,4,4,4,1,1
2025_09_26,06_24_54,deep_integrity,1,10,supplier,Q8,39,50,6562.83,681.88,2,2,2,1,1
2025_09_26,06_25_07,deep_integrity,1,10,supplier,Q9,39,50,5081.78,5076.13,175,175,175,1,1
2025_09_26,06_25_10,deep_integrity,1,10,supplier,Q11,39,50,268.5,262.94,1469,1469,1469,1,1
2025_09_26,06_25_41,deep_integrity,1,10,supplier,Q15,39,50,14722.62,14096.25,1,1,1,1,1
2025_09_26,06_25_45,deep_integrity,1,10,supplier,Q20,39,50,1086.12,963.13,177,179,177,1,0.988826816
2025_09_26,06_26_12,deep_integrity,1,10,supplier,Q21,39,50,12242.94,12620.03,402,402,402,1,1
2025_09_26,06_30_17,deep_integrity,1,10,part,Q2,39,50,471.71,551.7,454,454,454,1,1
2025_09_26,06_30_28,deep_integrity,1,10,part,Q8,39,50,7409.07,881.5,2,2,2,1,1
2025_09_26,06_30_39,deep_integrity,1,10,part,Q9,39,50,4067.78,5071.87,175,175,0,0,0
2025_09_26,06_31_10,deep_integrity,1,10,part,Q14,39,50,7493.84,21577.42,1,1,1,1,1
2025_09_26,06_31_15,deep_integrity,1,10,part,Q16,39,50,1050.08,1124.98,18305,18305,18305,1,1
2025_09_26,06_31_19,deep_integrity,1,10,part,Q17,39,50,871.45,942.78,1,1,0,0,0
2025_09_26,06_31_22,deep_integrity,1,10,part,Q19,39,50,429.51,465.64,1,1,1,1,1
2025_09_26,06_31_26,deep_integrity,1,10,part,Q20,39,50,758.12,687.19,192,185,185,0.963541667,1
2025_09_26,06_32_23,deep_integrity,1,10,customer,Q3,40,50,3367.52,4194.7,11612,11612,11612,1,1
2025_09_26,06_32_30,deep_integrity,1,10,customer,Q5,40,50,2502.22,2225.56,5,5,5,1,1
2025_09_26,06_32_35,deep_integrity,1,10,customer,Q7,40,50,1471.93,1115.85,0,0,0,X,0
2025_09_26,06_32_48,deep_integrity,1,10,customer,Q8,40,50,6765.92,4560.32,2,2,2,1,1
2025_09_26,06_33_04,deep_integrity,1,10,customer,Q10,40,50,4071.78,8334.36,38271,38809,36097,0.943194586,0.930119302
2025_09_26,06_33_19,deep_integrity,1,10,customer,Q13,40,50,6133.38,6416.59,42,42,5,0.119047619,0.119047619
2025_09_26,06_33_44,deep_integrity,1,10,customer,Q18,40,50,9285.37,13031.84,756,756,718,0.94973545,0.94973545
2025_09_26,06_33_47,deep_integrity,1,10,customer,Q22,40,50,563.21,658.75,7,7,0,0,0
2025_09_26,06_39_16,deep_integrity,1,10,orders,Q3,40,50,3701.9,5078.18,11421,12030,10533,0.92224849,0.875561097
2025_09_26,06_39_23,deep_integrity,1,10,orders,Q4,40,50,2102.17,2549.62,5,5,0,0,0
2025_09_26,06_39_30,deep_integrity,1,10,orders,Q5,40,50,1946.58,2262.77,5,5,5,1,1
2025_09_26,06_39_36,deep_integrity,1,10,orders,Q7,40,50,2071.88,2434.64,4,4,4,1,1
2025_09_26,06_39_46,deep_integrity,1,10,orders,Q8,40,50,6233.93,731.89,2,2,2,1,1
2025_09_26,06_39_58,deep_integrity,1,10,orders,Q9,40,50,5217.44,4950.72,175,175,175,1,1
2025_09_26,06_40_09,deep_integrity,1,10,orders,Q10,40,50,3660.1,4197,37859,37859,37859,1,1
2025_09_26,06_40_28,deep_integrity,1,10,orders,Q12,40,50,8131.18,9005.44,2,2,2,1,1
2025_09_26,06_40_43,deep_integrity,1,10,orders,Q13,40,50,6158.17,6900.63,42,46,2,0.047619048,0.043478261
2025_09_26,06_41_06,deep_integrity,1,10,orders,Q18,40,50,9429.77,10593.03,917,828,828,0.902944384,1
2025_09_26,06_41_35,deep_integrity,1,10,orders,Q21,40,50,12276.99,15028.15,380,380,75,0.197368421,0.197368421
2025_09_26,06_41_39,deep_integrity,1,10,orders,Q22,40,50,501.3,568.25,7,7,7,1,1
2025_09_26,06_45_43,deep_integrity,1,10,supplier,Q2,40,50,474.92,463.63,472,472,472,1,1
2025_09_26,06_45_51,deep_integrity,1,10,supplier,Q5,40,50,2706.88,2575.04,5,5,5,1,1
2025_09_26,06_45_58,deep_integrity,1,10,supplier,Q7,40,50,1999.76,2432.18,4,4,4,1,1
2025_09_26,06_46_07,deep_integrity,1,10,supplier,Q8,40,50,6406.6,653.03,2,2,2,1,1
2025_09_26,06_46_20,deep_integrity,1,10,supplier,Q9,40,50,5791,4932.1,175,175,175,1,1
2025_09_26,06_46_23,deep_integrity,1,10,supplier,Q11,40,50,440.7,319.58,979,979,979,1,1
2025_09_26,06_46_55,deep_integrity,1,10,supplier,Q15,40,50,15299.62,14557.57,1,1,1,1,1
2025_09_26,06_47_00,deep_integrity,1,10,supplier,Q20,40,50,1094.62,972.16,185,187,185,1,0.989304813
2025_09_26,06_47_27,deep_integrity,1,10,supplier,Q21,40,50,12324.41,12587.5,406,406,406,1,1
2025_09_26,06_51_29,deep_integrity,1,10,part,Q2,40,50,468.23,542.92,487,487,487,1,1
2025_09_26,06_51_40,deep_integrity,1,10,part,Q8,40,50,7404.58,926.79,2,2,2,1,1
2025_09_26,06_51_52,deep_integrity,1,10,part,Q9,40,50,4736.27,5091.32,175,175,0,0,0
2025_09_26,06_52_22,deep_integrity,1,10,part,Q14,40,50,7004.37,21017.91,1,1,1,1,1
2025_09_26,06_52_26,deep_integrity,1,10,part,Q16,40,50,981.56,1036.67,18299,18299,18299,1,1
2025_09_26,06_52_30,deep_integrity,1,10,part,Q17,40,50,695.4,786.15,1,1,0,0,0
2025_09_26,06_52_33,deep_integrity,1,10,part,Q19,40,50,383.57,435.13,1,1,1,1,1
2025_09_26,06_52_37,deep_integrity,1,10,part,Q20,40,50,605.53,651.48,194,192,192,0.989690722,1
2025_09_26,06_53_34,deep_integrity,1,10,customer,Q3,41,50,3164.27,3291.08,11479,11479,11479,1,1
2025_09_26,06_53_40,deep_integrity,1,10,customer,Q5,41,50,1987.66,2094.03,5,5,5,1,1
2025_09_26,06_53_46,deep_integrity,1,10,customer,Q7,41,50,2248.99,2034.21,4,4,4,1,1
2025_09_26,06_53_59,deep_integrity,1,10,customer,Q8,41,50,6489.75,4164.36,2,2,2,1,1
2025_09_26,06_54_13,deep_integrity,1,10,customer,Q10,41,50,3678.85,7540.01,37633,38131,35519,0.943825897,0.931499305
2025_09_26,06_54_28,deep_integrity,1,10,customer,Q13,41,50,6139.46,6050.51,42,42,5,0.119047619,0.119047619
2025_09_26,06_54_52,deep_integrity,1,10,customer,Q18,41,50,9369.02,12847.75,823,823,773,0.939246659,0.939246659
2025_09_26,06_54_55,deep_integrity,1,10,customer,Q22,41,50,511.97,587.23,7,7,0,0,0
2025_09_26,07_00_16,deep_integrity,1,10,orders,Q3,41,50,3874.56,5014.57,11613,12188,10734,0.924308964,0.88070233
2025_09_26,07_00_23,deep_integrity,1,10,orders,Q4,41,50,2047.31,2213.6,5,5,0,0,0
2025_09_26,07_00_29,deep_integrity,1,10,orders,Q5,41,50,2028.95,2199.39,5,5,5,1,1
2025_09_26,07_00_36,deep_integrity,1,10,orders,Q7,41,50,2136.91,2237.52,4,4,4,1,1
2025_09_26,07_00_45,deep_integrity,1,10,orders,Q8,41,50,6338.82,645.13,2,2,2,1,1
2025_09_26,07_00_56,deep_integrity,1,10,orders,Q9,41,50,3396.58,4975.47,175,175,175,1,1
2025_09_26,07_01_07,deep_integrity,1,10,orders,Q10,41,50,3787.36,3959.14,37922,37922,37922,1,1
2025_09_26,07_01_25,deep_integrity,1,10,orders,Q12,41,50,8064.02,7882.31,2,2,2,1,1
2025_09_26,07_01_40,deep_integrity,1,10,orders,Q13,41,50,6048.73,6739.79,42,47,1,0.023809524,0.021276596
2025_09_26,07_02_01,deep_integrity,1,10,orders,Q18,41,50,9344.83,9419.21,823,750,750,0.911300122,1
2025_09_26,07_02_29,deep_integrity,1,10,orders,Q21,41,50,12209.56,14159.22,415,415,79,0.190361446,0.190361446
2025_09_26,07_02_33,deep_integrity,1,10,orders,Q22,41,50,495.04,549.24,7,7,7,1,1
2025_09_26,07_06_30,deep_integrity,1,10,supplier,Q2,41,50,419.83,494.87,492,492,492,1,1
2025_09_26,07_06_37,deep_integrity,1,10,supplier,Q5,41,50,2429.39,2438.44,5,5,5,1,1
2025_09_26,07_06_44,deep_integrity,1,10,supplier,Q7,41,50,2302.83,2128.49,4,4,4,1,1
2025_09_26,07_06_54,deep_integrity,1,10,supplier,Q8,41,50,6923.21,836.47,2,2,2,1,1
2025_09_26,07_07_06,deep_integrity,1,10,supplier,Q9,41,50,4026.51,5685.5,175,175,175,1,1
2025_09_26,07_07_09,deep_integrity,1,10,supplier,Q11,41,50,303.82,306.63,919,919,919,1,1
2025_09_26,07_07_40,deep_integrity,1,10,supplier,Q15,41,50,14700.44,14115.19,1,1,1,1,1
2025_09_26,07_07_44,deep_integrity,1,10,supplier,Q20,41,50,698.76,900.22,195,198,195,1,0.984848485
2025_09_26,07_08_14,deep_integrity,1,10,supplier,Q21,41,50,12454.46,15127.76,376,376,376,1,1
2025_09_26,07_12_13,deep_integrity,1,10,part,Q2,41,50,542.4,533.72,475,475,475,1,1
2025_09_26,07_12_24,deep_integrity,1,10,part,Q8,41,50,7476.87,973.07,2,2,2,1,1
2025_09_26,07_12_35,deep_integrity,1,10,part,Q9,41,50,3721.67,4967.17,175,175,0,0,0
2025_09_26,07_13_07,deep_integrity,1,10,part,Q14,41,50,7221.18,22442.08,1,1,1,1,1
2025_09_26,07_13_11,deep_integrity,1,10,part,Q16,41,50,986.46,1045.68,18424,18424,18424,1,1
2025_09_26,07_13_15,deep_integrity,1,10,part,Q17,41,50,805.96,904.81,1,1,0,0,0
2025_09_26,07_13_18,deep_integrity,1,10,part,Q19,41,50,400.95,440.29,1,1,1,1,1
2025_09_26,07_13_22,deep_integrity,1,10,part,Q20,41,50,602.67,631.33,160,157,157,0.98125,1
2025_09_26,07_14_18,deep_integrity,1,10,customer,Q3,42,50,3343.91,4205.77,11271,11271,11271,1,1
2025_09_26,07_14_25,deep_integrity,1,10,customer,Q5,42,50,2523.18,2189.36,5,5,5,1,1
2025_09_26,07_14_32,deep_integrity,1,10,customer,Q7,42,50,2854.99,2201.27,4,4,4,1,1
2025_09_26,07_14_45,deep_integrity,1,10,customer,Q8,42,50,6595.8,3897.93,2,2,2,1,1
2025_09_26,07_15_00,deep_integrity,1,10,customer,Q10,42,50,3672.95,7567.79,37922,38429,35778,0.943462898,0.931015639
2025_09_26,07_15_14,deep_integrity,1,10,customer,Q13,42,50,5958.71,6134.59,42,42,4,0.095238095,0.095238095
2025_09_26,07_15_38,deep_integrity,1,10,customer,Q18,42,50,9329.14,12806.38,697,697,666,0.955523673,0.955523673
2025_09_26,07_15_42,deep_integrity,1,10,customer,Q22,42,50,533.69,618.77,7,7,0,0,0
2025_09_26,07_21_08,deep_integrity,1,10,orders,Q3,42,50,3740.37,4834.41,11601,12171,10731,0.925006465,0.881685975
2025_09_26,07_21_15,deep_integrity,1,10,orders,Q4,42,50,2177.86,2387.28,5,5,0,0,0
2025_09_26,07_21_21,deep_integrity,1,10,orders,Q5,42,50,1939.43,2222.8,5,5,5,1,1
2025_09_26,07_21_28,deep_integrity,1,10,orders,Q7,42,50,1919.9,2494.17,4,4,4,1,1
2025_09_26,07_21_37,deep_integrity,1,10,orders,Q8,42,50,6288.66,697.86,2,2,2,1,1
2025_09_26,07_21_49,deep_integrity,1,10,orders,Q9,42,50,5165.61,4641.97,175,175,175,1,1
2025_09_26,07_22_01,deep_integrity,1,10,orders,Q10,42,50,4632.67,4025.15,37859,37859,37859,1,1
2025_09_26,07_22_20,deep_integrity,1,10,orders,Q12,42,50,8242.4,8250.83,2,2,2,1,1
2025_09_26,07_22_35,deep_integrity,1,10,orders,Q13,42,50,6275.27,6679.98,42,47,1,0.023809524,0.021276596
2025_09_26,07_22_57,deep_integrity,1,10,orders,Q18,42,50,9087.44,10435.41,917,847,846,0.92257361,0.998819362
2025_09_26,07_23_25,deep_integrity,1,10,orders,Q21,42,50,13146.03,12565.93,399,399,81,0.203007519,0.203007519
2025_09_26,07_23_28,deep_integrity,1,10,orders,Q22,42,50,572.18,557.14,7,7,7,1,1
2025_09_26,07_27_37,deep_integrity,1,10,supplier,Q2,42,50,531.27,453.04,466,466,466,1,1
2025_09_26,07_27_44,deep_integrity,1,10,supplier,Q5,42,50,2559.95,2325.83,5,5,5,1,1
2025_09_26,07_27_50,deep_integrity,1,10,supplier,Q7,42,50,2034.74,2170.25,4,4,4,1,1
2025_09_26,07_28_00,deep_integrity,1,10,supplier,Q8,42,50,6450.31,631.63,2,2,2,1,1
2025_09_26,07_28_13,deep_integrity,1,10,supplier,Q9,42,50,5739.79,5239.44,175,175,175,1,1
2025_09_26,07_28_16,deep_integrity,1,10,supplier,Q11,42,50,268.41,328.27,979,979,979,1,1
2025_09_26,07_28_48,deep_integrity,1,10,supplier,Q15,42,50,15074.42,14399.22,1,1,1,1,1
2025_09_26,07_28_52,deep_integrity,1,10,supplier,Q20,42,50,1061.47,937.1,162,163,162,1,0.993865031
2025_09_26,07_29_19,deep_integrity,1,10,supplier,Q21,42,50,12420.36,12177.73,411,411,411,1,1
2025_09_26,07_33_20,deep_integrity,1,10,part,Q2,42,50,471.85,480.94,454,454,454,1,1
2025_09_26,07_33_30,deep_integrity,1,10,part,Q8,42,50,7405.84,865.24,2,2,2,1,1
2025_09_26,07_33_42,deep_integrity,1,10,part,Q9,42,50,4434.68,4776.75,175,175,0,0,0
2025_09_26,07_34_12,deep_integrity,1,10,part,Q14,42,50,7230.31,20867.79,1,1,1,1,1
2025_09_26,07_34_17,deep_integrity,1,10,part,Q16,42,50,1029.13,1117.05,18260,18260,18260,1,1
2025_09_26,07_34_21,deep_integrity,1,10,part,Q17,42,50,773.02,820.65,1,1,0,0,0
2025_09_26,07_34_24,deep_integrity,1,10,part,Q19,42,50,389.49,463.57,1,1,1,1,1
2025_09_26,07_34_28,deep_integrity,1,10,part,Q20,42,50,580.14,611.67,163,155,155,0.950920245,1
2025_09_26,07_35_23,deep_integrity,1,10,customer,Q3,43,50,3165.1,3325.79,11630,11630,11630,1,1
2025_09_26,07_35_30,deep_integrity,1,10,customer,Q5,43,50,2085.16,2103.65,5,5,5,1,1
2025_09_26,07_35_36,deep_integrity,1,10,customer,Q7,43,50,2125.02,2103.19,4,4,4,1,1
2025_09_26,07_35_49,deep_integrity,1,10,customer,Q8,43,50,6328.76,4233.39,2,2,2,1,1
2025_09_26,07_36_03,deep_integrity,1,10,customer,Q10,43,50,3705.79,7575,38271,38818,36068,0.942436832,0.929156577
2025_09_26,07_36_17,deep_integrity,1,10,customer,Q13,43,50,6271.05,6126.21,42,42,2,0.047619048,0.047619048
2025_09_26,07_36_42,deep_integrity,1,10,customer,Q18,43,50,9459.21,12787.12,823,823,783,0.951397327,0.951397327
2025_09_26,07_36_45,deep_integrity,1,10,customer,Q22,43,50,465.97,636.34,7,7,0,0,0
2025_09_26,07_42_14,deep_integrity,1,10,orders,Q3,43,50,4482.43,5107.85,11470,11998,10642,0.927811683,0.886981164
2025_09_26,07_42_21,deep_integrity,1,10,orders,Q4,43,50,2225.79,2409.3,5,5,0,0,0
2025_09_26,07_42_28,deep_integrity,1,10,orders,Q5,43,50,1977.75,2245.2,5,5,5,1,1
2025_09_26,07_42_35,deep_integrity,1,10,orders,Q7,43,50,2207.51,2340.18,4,4,4,1,1
2025_09_26,07_42_44,deep_integrity,1,10,orders,Q8,43,50,6392.79,658.18,2,2,2,1,1
2025_09_26,07_42_55,deep_integrity,1,10,orders,Q9,43,50,3551.24,5398.1,175,175,175,1,1
2025_09_26,07_43_07,deep_integrity,1,10,orders,Q10,43,50,3866.89,4903.69,38097,38097,38097,1,1
2025_09_26,07_43_26,deep_integrity,1,10,orders,Q12,43,50,8105.61,8418.68,2,2,2,1,1
2025_09_26,07_43_41,deep_integrity,1,10,orders,Q13,43,50,6059.32,6691.81,42,47,2,0.047619048,0.042553191
2025_09_26,07_44_03,deep_integrity,1,10,orders,Q18,43,50,9362.58,9856.35,823,741,739,0.897934386,0.997300945
2025_09_26,07_44_30,deep_integrity,1,10,orders,Q21,43,50,12319.45,12829.51,413,413,70,0.169491525,0.169491525
2025_09_26,07_44_33,deep_integrity,1,10,orders,Q22,43,50,539.56,555.18,7,7,7,1,1
2025_09_26,07_48_32,deep_integrity,1,10,supplier,Q2,43,50,483.55,424.87,460,460,460,1,1
2025_09_26,07_48_40,deep_integrity,1,10,supplier,Q5,43,50,2719.53,2339.27,5,5,5,1,1
2025_09_26,07_48_46,deep_integrity,1,10,supplier,Q7,43,50,2091.15,2240.5,4,4,4,1,1
2025_09_26,07_48_56,deep_integrity,1,10,supplier,Q8,43,50,6457.58,633.41,2,2,2,1,1
2025_09_26,07_49_07,deep_integrity,1,10,supplier,Q9,43,50,3434.1,5170.73,175,175,175,1,1
2025_09_26,07_49_10,deep_integrity,1,10,supplier,Q11,43,50,290.94,320.63,1031,1031,1031,1,1
2025_09_26,07_49_42,deep_integrity,1,10,supplier,Q15,43,50,15079.33,14273.46,1,1,1,1,1
2025_09_26,07_49_46,deep_integrity,1,10,supplier,Q20,43,50,588.04,1088.41,155,158,155,1,0.981012658
2025_09_26,07_50_13,deep_integrity,1,10,supplier,Q21,43,50,12685.87,12349.87,390,390,390,1,1
2025_09_26,07_54_20,deep_integrity,1,10,part,Q2,43,50,424.26,538.66,471,471,471,1,1
2025_09_26,07_54_31,deep_integrity,1,10,part,Q8,43,50,7478.77,904.44,2,2,2,1,1
2025_09_26,07_54_42,deep_integrity,1,10,part,Q9,43,50,3432.07,5121.04,175,175,0,0,0
2025_09_26,07_55_12,deep_integrity,1,10,part,Q14,43,50,7170.22,21052.49,1,1,1,1,1
2025_09_26,07_55_17,deep_integrity,1,10,part,Q16,43,50,984.28,1057.99,18306,18306,18306,1,1
2025_09_26,07_55_21,deep_integrity,1,10,part,Q17,43,50,802.53,824.05,1,1,0,0,0
2025_09_26,07_55_24,deep_integrity,1,10,part,Q19,43,50,489.57,457.23,1,1,1,1,1
2025_09_26,07_55_28,deep_integrity,1,10,part,Q20,43,50,548.57,625.93,193,181,181,0.937823834,1
2025_09_26,07_56_24,deep_integrity,1,10,customer,Q3,44,50,3196.3,3353.49,11370,11370,11370,1,1
2025_09_26,07_56_30,deep_integrity,1,10,customer,Q5,44,50,1980.07,2089.42,5,5,5,1,1
2025_09_26,07_56_36,deep_integrity,1,10,customer,Q7,44,50,2125.17,2108.85,4,4,4,1,1
